materialSampleID,diseaseTested,diseaseDetected,genus,specificEpithet,country,yearCollected,projectId,scientificName
CAS_233728,Bd,False,Batrachoseps,attenuatus,USA,2006,246,Batrachoseps attenuatus
CAS_233791,Bd,False,Batrachoseps,attenuatus,USA,2005,246,Batrachoseps attenuatus
CAS_233796,Bd,False,Batrachoseps,attenuatus,USA,2005,246,Batrachoseps attenuatus
CAS_233797,Bd,False,Batrachoseps,attenuatus,USA,2005,246,Batrachoseps attenuatus
CAS_233799,Bd,False,Batrachoseps,attenuatus,USA,2006,246,Batrachoseps attenuatus
CAS_233808,Bd,False,Batrachoseps,attenuatus,USA,2006,246,Batrachoseps attenuatus
CAS234593,Bd,False,Pseudacris,regilla,USA,2002,246,Pseudacris regilla
CAS234593,Bd,False,Pseudacris,regilla,USA,2002,246,Pseudacris regilla
CAS234593,Bd,False,Pseudacris,regilla,USA,1915,254,Pseudacris regilla
CAS234593,Bd,False,Pseudacris,regilla,USA,1915,254,Pseudacris regilla
CAS234602,Bd,False,Pseudacris,regilla,USA,2002,246,Pseudacris regilla
CAS234602,Bd,False,Pseudacris,regilla,USA,2002,246,Pseudacris regilla
CAS234602,Bd,False,Pseudacris,regilla,USA,1962,254,Pseudacris regilla
CAS234602,Bd,False,Pseudacris,regilla,USA,1962,254,Pseudacris regilla
CAS_234631,Bd,False,Batrachoseps,attenuatus,USA,2006,246,Batrachoseps attenuatus
CAS_234633,Bd,False,Batrachoseps,attenuatus,USA,2006,246,Batrachoseps attenuatus
CAS_234635,Bd,False,Batrachoseps,attenuatus,USA,2006,246,Batrachoseps attenuatus
CAS_234652,Bd,False,Batrachoseps,attenuatus,USA,2006,246,Batrachoseps attenuatus
CAS_234658,Bd,False,Batrachoseps,attenuatus,USA,2006,246,Batrachoseps attenuatus
CAS_234664,Bd,False,Batrachoseps,attenuatus,USA,2006,246,Batrachoseps attenuatus
CAS_235401,Bd,False,Batrachoseps,attenuatus,USA,2007,246,Batrachoseps attenuatus
CAS_235402,Bd,False,Batrachoseps,attenuatus,USA,2007,246,Batrachoseps attenuatus
CAS_235403,Bd,False,Batrachoseps,attenuatus,USA,2007,246,Batrachoseps attenuatus
CAS_235404,Bd,False,Batrachoseps,attenuatus,USA,2007,246,Batrachoseps attenuatus
CAS_235405,Bd,False,Batrachoseps,attenuatus,USA,2007,246,Batrachoseps attenuatus
CAS_235406,Bd,False,Batrachoseps,attenuatus,USA,2007,246,Batrachoseps attenuatus
CAS_235407,Bd,False,Batrachoseps,attenuatus,USA,2007,246,Batrachoseps attenuatus
CAS_235408,Bd,False,Batrachoseps,attenuatus,USA,2007,246,Batrachoseps attenuatus
CAS_235409,Bd,False,Batrachoseps,attenuatus,USA,2007,246,Batrachoseps attenuatus
CAS_235410,Bd,False,Batrachoseps,attenuatus,USA,2007,246,Batrachoseps attenuatus
CAS_235411,Bd,False,Batrachoseps,attenuatus,USA,2007,246,Batrachoseps attenuatus
CAS_235793,Bd,True,Batrachoseps,attenuatus,USA,2004,246,Batrachoseps attenuatus
CAS235797,Bd,True,Rana,boylii,USA,2005,246,Rana boylii
CAS235797,Bd,True,Rana,boylii,USA,2005,246,Rana boylii
CAS235797,Bd,True,Rana,boylii,USA,2005,254,Rana boylii
CAS235797,Bd,True,Rana,boylii,USA,2005,254,Rana boylii
CAS_235798,Bd,False,Batrachoseps,attenuatus,USA,2005,246,Batrachoseps attenuatus
CAS235799,Bd,True,Rana,boylii,USA,2004,246,Rana boylii
CAS235799,Bd,True,Rana,boylii,USA,2004,246,Rana boylii
CAS235799,Bd,True,Rana,boylii,USA,2004,254,Rana boylii
CAS235799,Bd,True,Rana,boylii,USA,2004,254,Rana boylii
CAS236001,Bd,True,Rana,boylii,USA,2005,246,Rana boylii
CAS236001,Bd,True,Rana,boylii,USA,2005,246,Rana boylii
CAS236001,Bd,True,Rana,boylii,USA,2005,254,Rana boylii
CAS236001,Bd,True,Rana,boylii,USA,2005,254,Rana boylii
CAS_236002,Bd,False,Batrachoseps,attenuatus,USA,2005,246,Batrachoseps attenuatus
CAS_236135,Bd,False,Batrachoseps,attenuatus,USA,2005,246,Batrachoseps attenuatus
CAS_236138,Bd,False,Batrachoseps,attenuatus,USA,2005,246,Batrachoseps attenuatus
CAS_236144,Bd,False,Batrachoseps,attenuatus,USA,2005,246,Batrachoseps attenuatus
CAS_236146,Bd,False,Batrachoseps,attenuatus,USA,2005,246,Batrachoseps attenuatus
CAS236180,Bd,False,Batrachoseps,gregarius,USA,2005,246,Batrachoseps gregarius
CAS236181,Bd,False,Batrachoseps,gregarius,USA,2005,246,Batrachoseps gregarius
CAS236182,Bd,False,Rana,catesbeiana,USA,2005,246,Rana catesbeiana
CAS236182,Bd,False,Rana,catesbeiana,USA,2005,246,Rana catesbeiana
CAS236182,Bd,False,Rana,catesbeiana,USA,1962,254,Rana catesbeiana
CAS236182,Bd,False,Rana,catesbeiana,USA,1962,254,Rana catesbeiana
CAS236217,Bd,True,Anaxyrus,boreas,USA,2005,246,Anaxyrus boreas
CAS236217,Bd,True,Anaxyrus,boreas,USA,2005,246,Anaxyrus boreas
CAS236217,Bd,True,Bufo,boreas,USA,2005,254,Bufo boreas
CAS236217,Bd,True,Bufo,boreas,USA,2005,254,Bufo boreas
CAS2_37,Bd,False,Anaxyrus,canorus,USA,1965,246,Anaxyrus canorus
CAS2_38,Bd,False,Anaxyrus,canorus,USA,1965,246,Anaxyrus canorus
CAS2_39,Bd,False,Anaxyrus,canorus,USA,1965,246,Anaxyrus canorus
CAS2_40,Bd,False,Anaxyrus,canorus,USA,1965,246,Anaxyrus canorus
CAS2_41,Bd,False,Anaxyrus,canorus,USA,1965,246,Anaxyrus canorus
cdCAS46,Bd,False,Anaxyrus,canorus,USA,1965,246,Anaxyrus canorus
cdCAS47,Bd,False,Anaxyrus,canorus,USA,1965,246,Anaxyrus canorus
cdCAS48,Bd,False,Anaxyrus,canorus,USA,1965,246,Anaxyrus canorus
cdCAS49,Bd,False,Anaxyrus,canorus,USA,1965,246,Anaxyrus canorus
cdCAS50,Bd,False,Anaxyrus,canorus,USA,1965,246,Anaxyrus canorus
CAS_238589,Bd,False,Batrachoseps,attenuatus,USA,2000,246,Batrachoseps attenuatus
CAS_238600,Bd,False,Batrachoseps,attenuatus,USA,2000,246,Batrachoseps attenuatus
CAS_238609,Bd,True,Batrachoseps,attenuatus,USA,2000,246,Batrachoseps attenuatus
CAS_238625,Bd,False,Batrachoseps,attenuatus,USA,1998,246,Batrachoseps attenuatus
CAS_238972,Bd,False,Batrachoseps,attenuatus,USA,2001,246,Batrachoseps attenuatus
CAS_238973,Bd,False,Batrachoseps,attenuatus,USA,2001,246,Batrachoseps attenuatus
CAS_238974,Bd,False,Batrachoseps,attenuatus,USA,2001,246,Batrachoseps attenuatus
CAS_238975,Bd,False,Batrachoseps,attenuatus,USA,2001,246,Batrachoseps attenuatus
CAS_238976,Bd,False,Batrachoseps,attenuatus,USA,2001,246,Batrachoseps attenuatus
CAS244012,Bd,False,Pseudacris,regilla,USA,1991,246,Pseudacris regilla
CAS244012,Bd,False,Pseudacris,regilla,USA,1991,246,Pseudacris regilla
CAS244012,Bd,False,Pseudacris,regilla,USA,1962,254,Pseudacris regilla
CAS244012,Bd,False,Pseudacris,regilla,USA,1962,254,Pseudacris regilla
CAS245558,Bd,False,Pseudacris,regilla,USA,2004,246,Pseudacris regilla
CAS245558,Bd,False,Pseudacris,regilla,USA,2004,246,Pseudacris regilla
CAS245559,Bd,False,Pseudacris,regilla,USA,2004,246,Pseudacris regilla
CAS245559,Bd,False,Pseudacris,regilla,USA,2004,246,Pseudacris regilla
CAS245558,Bd,False,Pseudacris,regilla,USA,1962,254,Pseudacris regilla
CAS245558,Bd,False,Pseudacris,regilla,USA,1962,254,Pseudacris regilla
CAS245559,Bd,False,Pseudacris,regilla,USA,1962,254,Pseudacris regilla
CAS245559,Bd,False,Pseudacris,regilla,USA,1962,254,Pseudacris regilla
CAS246577,Bd,False,Rana,catesbeiana,USA,1999,246,Rana catesbeiana
CAS246577,Bd,False,Rana,catesbeiana,USA,1999,246,Rana catesbeiana
CAS246584,Bd,False,Rana,catesbeiana,USA,1999,246,Rana catesbeiana
CAS246584,Bd,False,Rana,catesbeiana,USA,1999,246,Rana catesbeiana
CAS246577,Bd,False,Rana,catesbeiana,USA,1962,254,Rana catesbeiana
CAS246577,Bd,False,Rana,catesbeiana,USA,1962,254,Rana catesbeiana
CAS246584,Bd,False,Rana,catesbeiana,USA,1962,254,Rana catesbeiana
CAS246584,Bd,False,Rana,catesbeiana,USA,1962,254,Rana catesbeiana
CAS2_7,Bd,False,Anaxyrus,canorus,USA,1949,246,Anaxyrus canorus
cdCAS52,Bd,False,Anaxyrus,canorus,USA,1949,246,Anaxyrus canorus
CAS_2902,Bd,False,Batrachoseps,attenuatus,USA,1937,246,Batrachoseps attenuatus
CAS_2903,Bd,False,Batrachoseps,attenuatus,USA,1937,246,Batrachoseps attenuatus
CAS_3006,Bd,False,Batrachoseps,attenuatus,USA,1937,246,Batrachoseps attenuatus
CAS_3007,Bd,False,Batrachoseps,attenuatus,USA,1937,246,Batrachoseps attenuatus
CAS_3008,Bd,False,Batrachoseps,attenuatus,USA,1937,246,Batrachoseps attenuatus
CAS30417,Bd,False,Rana,aurora,USA,1911,246,Rana aurora
CAS30422,Bd,False,Rana,aurora,USA,1911,246,Rana aurora
CAS30423,Bd,False,Rana,aurora,USA,1911,246,Rana aurora
CAS30424,Bd,False,Rana,aurora,USA,1911,246,Rana aurora
CAS30426,Bd,False,Rana,aurora,USA,1911,246,Rana aurora
CAS30427,Bd,False,Rana,aurora,USA,1911,246,Rana aurora
CAS30428,Bd,False,Rana,aurora,USA,1911,246,Rana aurora
CAS30429,Bd,False,Rana,aurora,USA,1911,246,Rana aurora
CAS30430,Bd,False,Rana,aurora,USA,1911,246,Rana aurora
CAS30431,Bd,False,Rana,aurora,USA,1911,246,Rana aurora
CAS30432,Bd,False,Rana,aurora,USA,1911,246,Rana aurora
CAS30433,Bd,False,Rana,aurora,USA,1911,246,Rana aurora
CAS_4518,Bd,False,Batrachoseps,attenuatus,USA,1939,246,Batrachoseps attenuatus
CAS_4519,Bd,False,Batrachoseps,attenuatus,USA,1939,246,Batrachoseps attenuatus
CAS_4564,Bd,False,Batrachoseps,attenuatus,USA,1939,246,Batrachoseps attenuatus
CAS_4565,Bd,False,Batrachoseps,attenuatus,USA,1939,246,Batrachoseps attenuatus
CAS_4566,Bd,False,Batrachoseps,attenuatus,USA,1939,246,Batrachoseps attenuatus
CAS_4567,Bd,False,Batrachoseps,attenuatus,USA,1939,246,Batrachoseps attenuatus
CAS_4568,Bd,False,Batrachoseps,attenuatus,USA,1939,246,Batrachoseps attenuatus
CAS_4569,Bd,False,Batrachoseps,attenuatus,USA,1939,246,Batrachoseps attenuatus
CAS_4570,Bd,False,Batrachoseps,attenuatus,USA,1939,246,Batrachoseps attenuatus
CAS_4571,Bd,False,Batrachoseps,attenuatus,USA,1939,246,Batrachoseps attenuatus
CAS_4572,Bd,False,Batrachoseps,attenuatus,USA,1939,246,Batrachoseps attenuatus
CAS_4573,Bd,False,Batrachoseps,attenuatus,USA,1939,246,Batrachoseps attenuatus
CAS_4574,Bd,False,Batrachoseps,attenuatus,USA,1939,246,Batrachoseps attenuatus
CAS_4587,Bd,False,Batrachoseps,attenuatus,USA,1939,246,Batrachoseps attenuatus
CAS_4588,Bd,False,Batrachoseps,attenuatus,USA,1939,246,Batrachoseps attenuatus
CAS_4589,Bd,False,Batrachoseps,attenuatus,USA,1939,246,Batrachoseps attenuatus
CAS_4590,Bd,False,Batrachoseps,attenuatus,USA,1939,246,Batrachoseps attenuatus
CAS_4591,Bd,False,Batrachoseps,attenuatus,USA,1939,246,Batrachoseps attenuatus
CAS_4592,Bd,False,Batrachoseps,attenuatus,USA,1939,246,Batrachoseps attenuatus
CAS_4593,Bd,False,Batrachoseps,attenuatus,USA,1939,246,Batrachoseps attenuatus
CAS_4594,Bd,False,Batrachoseps,attenuatus,USA,1939,246,Batrachoseps attenuatus
CAS47500,Bd,False,Taricha,granulosa,USA,1919,246,Taricha granulosa
CAS47501,Bd,False,Taricha,granulosa,USA,1919,246,Taricha granulosa
CAS47502,Bd,False,Taricha,granulosa,USA,1919,246,Taricha granulosa
CAS47503,Bd,False,Taricha,granulosa,USA,1919,246,Taricha granulosa
CAS47504,Bd,False,Taricha,granulosa,USA,1919,246,Taricha granulosa
CAS47505,Bd,False,Taricha,granulosa,USA,1919,246,Taricha granulosa
CAS47506,Bd,False,Taricha,granulosa,USA,1919,246,Taricha granulosa
CAS47507,Bd,False,Taricha,granulosa,USA,1919,246,Taricha granulosa
CAS47508,Bd,False,Taricha,granulosa,USA,1919,246,Taricha granulosa
CAS47509,Bd,False,Plethodon,vehiculum,USA,1919,246,Plethodon vehiculum
CAS47510,Bd,False,Plethodon,vehiculum,USA,1919,246,Plethodon vehiculum
CAS47512,Bd,False,Plethodon,vehiculum,USA,1919,246,Plethodon vehiculum
CAS47513,Bd,False,Plethodon,vehiculum,USA,1919,246,Plethodon vehiculum
CAS47700,Bd,False,Plethodon,vehiculum,USA,1919,246,Plethodon vehiculum
CAS_4775,Bd,False,Batrachoseps,attenuatus,USA,1939,246,Batrachoseps attenuatus
CAS_4776,Bd,False,Batrachoseps,attenuatus,USA,1939,246,Batrachoseps attenuatus
CAS_4777,Bd,False,Batrachoseps,attenuatus,USA,1939,246,Batrachoseps attenuatus
CAS48904,Bd,False,Plethodon,vehiculum,USA,1920,246,Plethodon vehiculum
CAS48905,Bd,False,Plethodon,vehiculum,USA,1920,246,Plethodon vehiculum
CAS48907,Bd,False,Plethodon,vehiculum,USA,1920,246,Plethodon vehiculum
CAS48908,Bd,False,Plethodon,vehiculum,USA,1920,246,Plethodon vehiculum
CAS48910,Bd,False,Plethodon,vehiculum,USA,1920,246,Plethodon vehiculum
CAS48911,Bd,False,Plethodon,vehiculum,USA,1920,246,Plethodon vehiculum
CAS48912,Bd,False,Plethodon,vehiculum,USA,1920,246,Plethodon vehiculum
CAS48913,Bd,False,Plethodon,vehiculum,USA,1920,246,Plethodon vehiculum
CAS_5213,Bd,False,Batrachoseps,attenuatus,USA,1940,246,Batrachoseps attenuatus
CAS_5214,Bd,False,Batrachoseps,attenuatus,USA,1940,246,Batrachoseps attenuatus
CAS_5215,Bd,False,Batrachoseps,attenuatus,USA,1940,246,Batrachoseps attenuatus
CAS_5216,Bd,False,Batrachoseps,attenuatus,USA,1940,246,Batrachoseps attenuatus
CAS_5217,Bd,False,Batrachoseps,attenuatus,USA,1940,246,Batrachoseps attenuatus
CAS63060,Bd,False,Ambystoma,gracile,USA,1930,246,Ambystoma gracile
CAS63061,Bd,False,Ambystoma,gracile,USA,1930,246,Ambystoma gracile
CAS64656,Bd,False,Rana,pretiosa,Canada,1929,246,Rana pretiosa
CAS65944,Bd,False,Ambystoma,gracile,USA,1931,246,Ambystoma gracile
CAS65945,Bd,False,Ambystoma,gracile,USA,1931,246,Ambystoma gracile
CAS65946,Bd,False,Ambystoma,gracile,USA,1931,246,Ambystoma gracile
CAS66318,Bd,False,Ascaphus,truei,USA,1931,246,Ascaphus truei
CAS66319,Bd,False,Ascaphus,truei,USA,1931,246,Ascaphus truei
CAS66320,Bd,False,Ascaphus,truei,USA,1931,246,Ascaphus truei
CAS66321,Bd,False,Ascaphus,truei,USA,1931,246,Ascaphus truei
CAS66322,Bd,False,Taricha,granulosa,USA,1931,246,Taricha granulosa
CAS66323,Bd,False,Taricha,granulosa,USA,1931,246,Taricha granulosa
CAS66324,Bd,False,Taricha,granulosa,USA,1931,246,Taricha granulosa
CAS66325,Bd,False,Taricha,granulosa,USA,1931,246,Taricha granulosa
CAS66326,Bd,False,Ambystoma,gracile,USA,1931,246,Ambystoma gracile
CAS66327,Bd,False,Ambystoma,gracile,USA,1931,246,Ambystoma gracile
CAS66328,Bd,False,Ambystoma,gracile,USA,1931,246,Ambystoma gracile
CAS66329,Bd,False,Ambystoma,gracile,USA,1931,246,Ambystoma gracile
CAS66330,Bd,False,Ambystoma,gracile,USA,1931,246,Ambystoma gracile
CAS66331,Bd,False,Ambystoma,gracile,USA,1931,246,Ambystoma gracile
CAS66332,Bd,False,Ambystoma,gracile,USA,1931,246,Ambystoma gracile
CAS66333,Bd,False,Ambystoma,gracile,USA,1931,246,Ambystoma gracile
CAS66334,Bd,False,Ambystoma,gracile,USA,1931,246,Ambystoma gracile
CAS66335,Bd,False,Ambystoma,gracile,USA,1931,246,Ambystoma gracile
CAS66336,Bd,False,Ambystoma,gracile,USA,1931,246,Ambystoma gracile
CAS66337,Bd,False,Rana,cascadae,USA,1931,246,Rana cascadae
CAS66338,Bd,False,Rana,cascadae,USA,1931,246,Rana cascadae
CAS66339,Bd,False,Rana,cascadae,USA,1931,246,Rana cascadae
CAS66340,Bd,False,Rana,cascadae,USA,1931,246,Rana cascadae
CAS66341,Bd,False,Rana,cascadae,USA,1931,246,Rana cascadae
CAS66342,Bd,False,Rana,cascadae,USA,1931,246,Rana cascadae
CAS66343,Bd,False,Rana,cascadae,USA,1931,246,Rana cascadae
CAS66344,Bd,False,Rana,cascadae,USA,1931,246,Rana cascadae
CAS66345,Bd,False,Rana,cascadae,USA,1931,246,Rana cascadae
CAS66346,Bd,False,Rana,cascadae,USA,1931,246,Rana cascadae
CAS66347,Bd,False,Rana,cascadae,USA,1931,246,Rana cascadae
CAS66348,Bd,False,Rana,cascadae,USA,1931,246,Rana cascadae
CAS66349,Bd,False,Rana,cascadae,USA,1931,246,Rana cascadae
CAS66350,Bd,False,Rana,cascadae,USA,1931,246,Rana cascadae
CAS66351,Bd,False,Rana,cascadae,USA,1931,246,Rana cascadae
CAS66352,Bd,False,Rana,aurora,USA,1931,246,Rana aurora
CAS66353,Bd,False,Rana,aurora,USA,1931,246,Rana aurora
CAS66354,Bd,False,Rana,aurora,USA,1931,246,Rana aurora
CAS66355,Bd,False,Rana,aurora,USA,1931,246,Rana aurora
CAS66356,Bd,False,Rana,aurora,USA,1931,246,Rana aurora
CAS66357,Bd,False,Rana,aurora,USA,1931,246,Rana aurora
CAS_7315,Bd,False,Batrachoseps,attenuatus,USA,1941,246,Batrachoseps attenuatus
CAS_7316,Bd,False,Batrachoseps,attenuatus,USA,1941,246,Batrachoseps attenuatus
CAS_7317,Bd,False,Batrachoseps,attenuatus,USA,1941,246,Batrachoseps attenuatus
CAS_7320,Bd,False,Batrachoseps,attenuatus,USA,1941,246,Batrachoseps attenuatus
CAS_7367,Bd,False,Batrachoseps,attenuatus,USA,1941,246,Batrachoseps attenuatus
CAS_7780,Bd,False,Batrachoseps,attenuatus,USA,1943,246,Batrachoseps attenuatus
CAS78716,Bd,False,Plethodon,vehiculum,USA,1936,246,Plethodon vehiculum
CAS78717,Bd,False,Plethodon,vehiculum,USA,1936,246,Plethodon vehiculum
CAS78718,Bd,False,Ambystoma,macrodactylum,USA,1936,246,Ambystoma macrodactylum
CAS78719,Bd,False,Ambystoma,macrodactylum,USA,1936,246,Ambystoma macrodactylum
CAS78720,Bd,False,Ambystoma,macrodactylum,USA,1936,246,Ambystoma macrodactylum
CAS78721,Bd,False,Ambystoma,macrodactylum,USA,1936,246,Ambystoma macrodactylum
CAS78722,Bd,False,Ambystoma,macrodactylum,USA,1936,246,Ambystoma macrodactylum
CAS78723,Bd,False,Ambystoma,macrodactylum,USA,1936,246,Ambystoma macrodactylum
CAS78724,Bd,False,Ambystoma,macrodactylum,USA,1936,246,Ambystoma macrodactylum
CAS78725,Bd,False,Ambystoma,macrodactylum,USA,1936,246,Ambystoma macrodactylum
CAS78744,Bd,False,Ascaphus,truei,USA,1938,246,Ascaphus truei
CAS78745,Bd,False,Ascaphus,truei,USA,1938,246,Ascaphus truei
CAS78746,Bd,False,Rhyacotriton,olympicus,USA,1938,246,Rhyacotriton olympicus
CAS78747,Bd,False,Rhyacotriton,olympicus,USA,1938,246,Rhyacotriton olympicus
CAS78748,Bd,False,Plethodon,vehiculum,USA,1938,246,Plethodon vehiculum
CAS78749,Bd,False,Plethodon,vehiculum,USA,1938,246,Plethodon vehiculum
CAS78750,Bd,False,Plethodon,vehiculum,USA,1938,246,Plethodon vehiculum
CAS78751,Bd,False,Plethodon,vehiculum,USA,1938,246,Plethodon vehiculum
CAS78752,Bd,False,Plethodon,vehiculum,USA,1938,246,Plethodon vehiculum
CAS78753,Bd,False,Plethodon,vehiculum,USA,1938,246,Plethodon vehiculum
CAS78754,Bd,False,Plethodon,vehiculum,USA,1938,246,Plethodon vehiculum
CAS78755,Bd,False,Plethodon,vehiculum,USA,1938,246,Plethodon vehiculum
CAS_79954,Bd,False,Batrachoseps,attenuatus,USA,1940,246,Batrachoseps attenuatus
CAS_79955,Bd,False,Batrachoseps,attenuatus,USA,1940,246,Batrachoseps attenuatus
CAS_79956,Bd,False,Batrachoseps,attenuatus,USA,1940,246,Batrachoseps attenuatus
CAS_79957,Bd,False,Batrachoseps,attenuatus,USA,1940,246,Batrachoseps attenuatus
CAS_79987,Bd,False,Batrachoseps,attenuatus,USA,1940,246,Batrachoseps attenuatus
CAS_80008,Bd,False,Batrachoseps,attenuatus,USA,1940,246,Batrachoseps attenuatus
CAS_80079,Bd,False,Batrachoseps,attenuatus,USA,1940,246,Batrachoseps attenuatus
CAS_80081,Bd,False,Batrachoseps,attenuatus,USA,1940,246,Batrachoseps attenuatus
CAS_80217,Bd,False,Batrachoseps,attenuatus,USA,1940,246,Batrachoseps attenuatus
CAS_81875,Bd,False,Batrachoseps,attenuatus,USA,1940,246,Batrachoseps attenuatus
CAS_80221,Bd,False,Batrachoseps,attenuatus,USA,1940,246,Batrachoseps attenuatus
CAS_80225,Bd,False,Batrachoseps,attenuatus,USA,1940,246,Batrachoseps attenuatus
CAS_80229,Bd,False,Batrachoseps,attenuatus,USA,1940,246,Batrachoseps attenuatus
CAS_80241,Bd,False,Batrachoseps,attenuatus,USA,1940,246,Batrachoseps attenuatus
CAS_80242,Bd,False,Batrachoseps,attenuatus,USA,1940,246,Batrachoseps attenuatus
CAS_80253,Bd,False,Batrachoseps,attenuatus,USA,1940,246,Batrachoseps attenuatus
CAS_80254,Bd,False,Batrachoseps,attenuatus,USA,1940,246,Batrachoseps attenuatus
CAS_80255,Bd,False,Batrachoseps,attenuatus,USA,1940,246,Batrachoseps attenuatus
CAS_80256,Bd,False,Batrachoseps,attenuatus,USA,1940,246,Batrachoseps attenuatus
CAS_80257,Bd,False,Batrachoseps,attenuatus,USA,1940,246,Batrachoseps attenuatus
CAS_80258,Bd,False,Batrachoseps,attenuatus,USA,1940,246,Batrachoseps attenuatus
CAS_80259,Bd,False,Batrachoseps,attenuatus,USA,1940,246,Batrachoseps attenuatus
CAS_80260,Bd,False,Batrachoseps,attenuatus,USA,1940,246,Batrachoseps attenuatus
CAS_81707,Bd,False,Batrachoseps,attenuatus,USA,1940,246,Batrachoseps attenuatus
CAS_81708,Bd,False,Batrachoseps,attenuatus,USA,1940,246,Batrachoseps attenuatus
CAS_81709,Bd,False,Batrachoseps,attenuatus,USA,1940,246,Batrachoseps attenuatus
CAS_81710,Bd,False,Batrachoseps,attenuatus,USA,1940,246,Batrachoseps attenuatus
CAS_81711,Bd,False,Batrachoseps,attenuatus,USA,1940,246,Batrachoseps attenuatus
CAS_81712,Bd,False,Batrachoseps,attenuatus,USA,1940,246,Batrachoseps attenuatus
CAS_81713,Bd,False,Batrachoseps,attenuatus,USA,1940,246,Batrachoseps attenuatus
CAS_81714,Bd,False,Batrachoseps,attenuatus,USA,1940,246,Batrachoseps attenuatus
CAS_81715,Bd,False,Batrachoseps,attenuatus,USA,1940,246,Batrachoseps attenuatus
CAS_81716,Bd,False,Batrachoseps,attenuatus,USA,1940,246,Batrachoseps attenuatus
CAS_81717,Bd,False,Batrachoseps,attenuatus,USA,1940,246,Batrachoseps attenuatus
CAS_80298,Bd,False,Batrachoseps,attenuatus,USA,1941,246,Batrachoseps attenuatus
CAS_80299,Bd,False,Batrachoseps,attenuatus,USA,1941,246,Batrachoseps attenuatus
CAS_80300,Bd,False,Batrachoseps,attenuatus,USA,1941,246,Batrachoseps attenuatus
CAS_80301,Bd,False,Batrachoseps,attenuatus,USA,1941,246,Batrachoseps attenuatus
CAS_80302,Bd,False,Batrachoseps,attenuatus,USA,1941,246,Batrachoseps attenuatus
CAS_80303,Bd,False,Batrachoseps,attenuatus,USA,1941,246,Batrachoseps attenuatus
CAS_80305,Bd,False,Batrachoseps,attenuatus,USA,1941,246,Batrachoseps attenuatus
CAS_80306,Bd,False,Batrachoseps,attenuatus,USA,1941,246,Batrachoseps attenuatus
CAS_80324,Bd,False,Batrachoseps,attenuatus,USA,1941,246,Batrachoseps attenuatus
CAS_80325,Bd,False,Batrachoseps,attenuatus,USA,1941,246,Batrachoseps attenuatus
CAS_80326,Bd,False,Batrachoseps,attenuatus,USA,1941,246,Batrachoseps attenuatus
CAS_81007,Bd,False,Batrachoseps,attenuatus,USA,1941,246,Batrachoseps attenuatus
CAS_81008,Bd,False,Batrachoseps,attenuatus,USA,1941,246,Batrachoseps attenuatus
CAS_81009,Bd,False,Batrachoseps,attenuatus,USA,1941,246,Batrachoseps attenuatus
CAS_81010,Bd,False,Batrachoseps,attenuatus,USA,1941,246,Batrachoseps attenuatus
CAS_81011,Bd,False,Batrachoseps,attenuatus,USA,1941,246,Batrachoseps attenuatus
CAS_81012,Bd,False,Batrachoseps,attenuatus,USA,1941,246,Batrachoseps attenuatus
CAS_81013,Bd,False,Batrachoseps,attenuatus,USA,1941,246,Batrachoseps attenuatus
CAS_81014,Bd,False,Batrachoseps,attenuatus,USA,1941,246,Batrachoseps attenuatus
CAS_81015,Bd,False,Batrachoseps,attenuatus,USA,1941,246,Batrachoseps attenuatus
CAS_81016,Bd,False,Batrachoseps,attenuatus,USA,1941,246,Batrachoseps attenuatus
CAS_81017,Bd,False,Batrachoseps,attenuatus,USA,1941,246,Batrachoseps attenuatus
CAS_81018,Bd,False,Batrachoseps,attenuatus,USA,1941,246,Batrachoseps attenuatus
CAS_81019,Bd,False,Batrachoseps,attenuatus,USA,1941,246,Batrachoseps attenuatus
CAS_81020,Bd,False,Batrachoseps,attenuatus,USA,1941,246,Batrachoseps attenuatus
CAS_81021,Bd,False,Batrachoseps,attenuatus,USA,1941,246,Batrachoseps attenuatus
CAS_81022,Bd,False,Batrachoseps,attenuatus,USA,1941,246,Batrachoseps attenuatus
CAS_81023,Bd,False,Batrachoseps,attenuatus,USA,1941,246,Batrachoseps attenuatus
CAS_81024,Bd,False,Batrachoseps,attenuatus,USA,1941,246,Batrachoseps attenuatus
CAS_81025,Bd,False,Batrachoseps,attenuatus,USA,1941,246,Batrachoseps attenuatus
CAS_81026,Bd,False,Batrachoseps,attenuatus,USA,1941,246,Batrachoseps attenuatus
CAS_81034,Bd,False,Batrachoseps,attenuatus,USA,1942,246,Batrachoseps attenuatus
CAS_81035,Bd,False,Batrachoseps,attenuatus,USA,1942,246,Batrachoseps attenuatus
CAS_81036,Bd,False,Batrachoseps,attenuatus,USA,1942,246,Batrachoseps attenuatus
CAS_81037,Bd,False,Batrachoseps,attenuatus,USA,1942,246,Batrachoseps attenuatus
CAS_81038,Bd,False,Batrachoseps,attenuatus,USA,1942,246,Batrachoseps attenuatus
CAS_81039,Bd,False,Batrachoseps,attenuatus,USA,1942,246,Batrachoseps attenuatus
CAS_81040,Bd,False,Batrachoseps,attenuatus,USA,1942,246,Batrachoseps attenuatus
CAS_81041,Bd,False,Batrachoseps,attenuatus,USA,1942,246,Batrachoseps attenuatus
CAS_81042,Bd,False,Batrachoseps,attenuatus,USA,1942,246,Batrachoseps attenuatus
